x	y	group
0.67748772473457	0.676908344045715	1
0.676819787251217	0.675448156893488	1
0.672189098371123	0.673987536417649	1
0.669546449033265	0.669189099167908	1
0.671037737098302	0.664261579459406	1
0.670604906480872	0.654887529362918	1
0.667795086357917	0.654750356875887	1
0.669272958534336	0.649891090074085	1
0.66747889295977	0.647843178214812	1
0.667711037807666	0.640421234026996	1
0.661776126099016	0.635460248261083	1
0.661377040288231	0.626216757044023	1
0.652328712928237	0.623221644029508	1
0.648171809619331	0.626284795852767	1
0.649999465583434	0.634169455638747	1
0.647291826805341	0.637430593989675	1
0.645825309807251	0.648116075637316	1
0.646446146671177	0.651189612122916	1
0.645055561305241	0.655436394839924	1
0.646037404949698	0.665578559045767	1
0.649713933482981	0.663084549409791	1
0.650291267999487	0.667313430217903	1
0.65332204768336	0.670231806133186	1
0.653474004477179	0.67607402228642	1
0.657442708007107	0.677811918424354	1
0.660523094452371	0.676560736039208	1
0.66424199349685	0.67607402228642	1
0.667133102469735	0.685436076092707	1
0.669050962283578	0.681491268240666	1
0.670194324529193	0.673013699780065	1
0.673482430458744	0.67843726580422	1
0.67748772473457	0.676908344045715	1
0.544543435189226	0.702229822294216	2
0.544177001190937	0.707755154240769	2
0.5446329020793	0.712848905363073	2
0.545621830150627	0.712452768683062	2
0.547008161162051	0.707954094657929	2
0.547797697988413	0.701493952793889	2
0.548184904030466	0.701159148188946	2
0.546198053037354	0.69380886199346	2
0.544335054615523	0.698203628306243	2
0.544543435189226	0.702229822294216	2
0.506162605078755	0.673848418249944	3
0.519652799795888	0.674822211910505	3
0.518639477055466	0.67190079058301	3
0.518961256655699	0.658873587914724	3
0.517185125869524	0.653722107299759	3
0.521122360436885	0.641509289883165	3
0.522437010243702	0.628801146031778	3
0.523615718286223	0.612379752225211	3
0.523502347172723	0.603433407073225	3
0.522360995256181	0.600973969110821	3
0.524553544807645	0.590454675575409	3
0.527825278287048	0.588338097528219	3
0.528940789911241	0.583013881570585	3
0.513665972215841	0.555246553287184	3
0.509760662351238	0.553199668539308	3
0.507455563873957	0.552039732204636	3
0.507193162987254	0.55777092627619	3
0.503606825171844	0.561113722012362	3
0.48716713628867	0.593118004805524	3
0.482620356450826	0.600837330612213	3
0.477709472578596	0.608761163134928	3
0.477731285712781	0.611355793581297	3
0.477793929498558	0.618451622059341	3
0.490243287411211	0.633829774240179	3
0.489802996625555	0.638789747077317	3
0.496233051296432	0.641577305629227	3
0.49489015569993	0.659631452033649	3
0.493790602416673	0.661978046507161	3
0.50137088052555	0.67141394135912	3
0.506162605078755	0.673848418249944	3
0.0709453845283933	0.325214871934247	4
0.0707794649062503	0.325078390723788	4
0.0706762865416628	0.325419593570545	4
0.0709453845283933	0.325214871934247	4
0.0679296813005999	0.325010150082457	5
0.0674717671314554	0.324737187274718	5
0.0681207841151232	0.325146631341026	5
0.0679296813005999	0.325010150082457	5
0.503226739672013	0.712518798778791	6
0.503089018126444	0.71212257263497	6
0.502461299222777	0.712716871386407	6
0.503226739672013	0.712518798778791	6
0.534734576143162	0.382602966667769	7
0.54130020531577	0.382261772213821	7
0.543887947381506	0.36724924629286	7
0.548339449287255	0.367931631088051	7
0.548803078215858	0.374755497371393	7
0.554491309374507	0.372844811991256	7
0.555514789108682	0.346027488026448	7
0.559945761359502	0.348347537164663	7
0.559888500719805	0.333744781795158	7
0.554777117289877	0.333813019958511	7
0.5545450928594	0.312180504781372	7
0.558140474425721	0.302217034054357	7
0.557634748159654	0.302012312058128	7
0.551494229357981	0.29955568170377	7
0.545510644433869	0.303854823634776	7
0.534290164212347	0.303650098684242	7
0.532227089146769	0.306857490836744	7
0.528663891009999	0.304810211050434	7
0.530744716733549	0.330878764807244	7
0.534045065595968	0.342069752327952	7
0.532070530085708	0.360493662155017	7
0.533129253878905	0.365270332784046	7
0.530250763290997	0.380896994375634	7
0.532647293104034	0.382534727777472	7
0.534734576143162	0.382602966667769	7
0.532438080214375	0.390723299392654	8
0.530179885295725	0.38314887777824	8
0.529733434893101	0.388335030503032	8
0.531652602307098	0.392565743102628	8
0.53243854422706	0.390928015424501	8
0.532438080214375	0.390723299392654	8
0.343833565829581	0.538664992469853	9
0.343352243328394	0.539279177395215	9
0.343616172129702	0.539620390224559	9
0.343833565829581	0.538664992469853	9
0.343878733231916	0.542691266795145	10
0.343569470865077	0.5424865441437	10
0.343549311644093	0.543305432375645	10
0.343878733231916	0.542691266795145	10
0.607462220570226	0.707887786294525	11
0.610659551979267	0.703431984468504	11
0.612157818031699	0.707688830489504	11
0.617313496397346	0.697124463058886	11
0.615313757179892	0.696381059151523	11
0.614871771310328	0.685228866023874	11
0.612595744101785	0.687987142519803	11
0.613094214549808	0.691761152976558	11
0.612013331333855	0.694013163997635	11
0.609076662059583	0.688262392399531	11
0.608711955668849	0.692922548681454	11
0.606271964594622	0.695779965232838	11
0.607074260020009	0.696921838271531	11
0.604540999811235	0.703431984468504	11
0.604180969639435	0.704098841457621	11
0.607827483732919	0.702430350830868	11
0.607165160247601	0.708086696210069	11
0.607462220570226	0.707887786294525	11
0.605162124749369	0.694353469515432	12
0.607021571573873	0.692854304425637	12
0.608246926726174	0.687987142519803	12
0.605158412096796	0.691966294142354	12
0.60460071928673	0.693399995087193	12
0.604487982765296	0.693945073154631	12
0.605162124749369	0.694353469515432	12
0.605714091719645	0.699481983434832	13
0.605704051661933	0.699884994406702	13
0.605843490599876	0.699616355845822	13
0.605714091719645	0.699481983434832	13
0.335033223074933	0.271651818899612	14
0.336424725668398	0.271788263213601	14
0.337957021271585	0.270969590573318	14
0.338826421412532	0.26646653326022	14
0.339518105076574	0.272402257413607	14
0.34283055629298	0.270764919778025	14
0.347351837895338	0.260051593461633	14
0.355852077738589	0.250697356601921	14
0.356418800979627	0.248169891638729	14
0.354528100042958	0.236078752043846	14
0.361628028153542	0.235259328431951	14
0.363844438707526	0.242089587133022	14
0.363809455225802	0.248033262458167	14
0.36567724445999	0.24728178926959	14
0.366279091387059	0.237376314804984	14
0.361852937864115	0.229867035938109	14
0.358157649279098	0.216583579588123	14
0.357931628554167	0.212709668104503	14
0.357818180958616	0.201153936737124	14
0.358251713816331	0.197065161260971	14
0.357600011158753	0.19672400306353	14
0.35758305246182	0.19385517027767	14
0.358290206202925	0.186859615249898	14
0.361807140895241	0.181475735728145	14
0.361717623126161	0.177036870363012	14
0.36398900523354	0.170500787508981	14
0.361080153190411	0.159470594905346	14
0.351638441593901	0.157333001152364	14
0.352901658374538	0.153352027414543	14
0.35316716606974	0.143617774360615	14
0.346717875624777	0.143952619535515	14
0.348016512432903	0.135699336003215	14
0.349618373448618	0.13331854929633	14
0.350944777863859	0.135699336003215	14
0.351777185151353	0.132195877037514	14
0.348622013533482	0.131865840818683	14
0.350421287961568	0.129755022851336	14
0.348635729162477	0.12540580266464	14
0.349207733612991	0.115813145903183	14
0.346343127314898	0.114222751120265	14
0.345595582945249	0.109305658834188	14
0.348249105610725	0.102705621380986	14
0.350783812435649	0.101370593153297	14
0.350383795392666	0.0968972723458056	14
0.351489536960061	0.0962297010002176	14
0.348540815933766	0.0890948319979726	14
0.34882304480062	0.0827182165418479	14
0.346387809473821	0.0825856558444405	14
0.347953246918439	0.0816587749900795	14
0.346679419853142	0.0755225311501695	14
0.348195246929414	0.0723036258509992	14
0.346863438740366	0.0719101264157363	14
0.348208058981343	0.0719756998819878	14
0.350274287965294	0.0670030705894597	14
0.342272555784138	0.0694866318294916	14
0.340619311922761	0.0726972663377042	14
0.339857035674895	0.0783552607315332	14
0.338035104876102	0.0776958101138345	14
0.335741856778208	0.0857032832800094	14
0.337196348279731	0.0906267098462738	14
0.336236982206102	0.0995011759477746	14
0.336986171376635	0.104774107241836	14
0.335707781316457	0.111633577746089	14
0.336447205170798	0.114023785639909	14
0.334155128069873	0.118017439441857	14
0.336152227138462	0.11953711106333	14
0.334267799071818	0.120659294690826	14
0.331655848502826	0.134376059076828	14
0.332408337614531	0.135633132108678	14
0.330250184612938	0.151985773262141	14
0.331503362958812	0.158918384168189	14
0.329295954277177	0.170918128970635	14
0.330624730568875	0.175786182135789	14
0.329637573467198	0.181960232990795	14
0.330780493558756	0.188921902065702	14
0.327124829252858	0.209720409103229	14
0.328266793939414	0.216515588457422	14
0.327753060948559	0.228707293386412	14
0.330445420553851	0.238810637379253	14
0.328888770445021	0.253497542165438	14
0.331678468391581	0.258618152723396	14
0.331684030136837	0.266807699030132	14
0.333762512932555	0.273903100121718	14
0.335033223074933	0.271651818899612	14
0.351369972265534	0.0630274811919094	15
0.351045250114293	0.0614669898647729	15
0.354527028506066	0.0562797842058086	15
0.36000176199035	0.0522743794513546	15
0.35767637468909	0.0496966679825912	15
0.352698114134974	0.0513716400722519	15
0.350183239088716	0.0653068959911866	15
0.351369972265534	0.0630274811919094	15
0.860542404375869	0.348347537164663	16
0.862346681769613	0.324191260480138	16
0.864303305573006	0.325829036204721	16
0.865974040220669	0.320506210750423	16
0.866158534242445	0.293687376791381	16
0.871578142803554	0.284476817980413	16
0.872286007239414	0.26899105669569	16
0.87484011684213	0.270082675616459	16
0.874581285116343	0.262099148811189	16
0.878321628614119	0.245437199684945	16
0.876783319315842	0.237034835219124	16
0.876701705848573	0.226865898424277	16
0.872479244361018	0.2107394546766	16
0.858655565356288	0.177175788201587	16
0.855735977061391	0.16619072499662	16
0.849744469093427	0.162998960720441	16
0.844905108475255	0.157952960338665	16
0.844574162456486	0.154927528201111	16
0.843863129298127	0.161267758334501	16
0.842124846055725	0.159401547896192	16
0.843202586803571	0.163761536243224	16
0.838323533776302	0.156920000884796	16
0.834368009223987	0.159954084680545	16
0.831903578142666	0.167719364429523	16
0.833026095730126	0.172935330956347	16
0.832487972394074	0.178980670857698	16
0.833126551814399	0.17516058813816	16
0.832619256693728	0.179396869573368	16
0.833588645093259	0.18112952560059	16
0.830197593328768	0.179396869573368	16
0.83201135905187	0.183481323616274	16
0.832208253476864	0.189608387560662	16
0.830012333211733	0.182721096599305	16
0.827678214680142	0.181960232990795	16
0.829573666235808	0.184171781100396	16
0.832595394472945	0.193581636084341	16
0.833458100973912	0.200677348209229	16
0.825884929092699	0.18361947488046	16
0.824402886271273	0.186446624391096	16
0.82533986231831	0.186308919782493	16
0.82478107971764	0.200881612888903	16
0.818582282326596	0.207818036336712	16
0.805097780633922	0.202379007039803	16
0.800196201327771	0.19747445578115	16
0.797356253357702	0.191185629688376	16
0.788787317330734	0.191048567710026	16
0.782431678777814	0.182790235112445	16
0.776382582543396	0.18878454998572	16
0.777132094959582	0.19385517027767	16
0.779138906354548	0.195563499731272	16
0.780649510851973	0.205099466095484	16
0.781040407844333	0.22325353462568	16
0.779198067877412	0.24345594229454	16
0.780593469768982	0.241611375327361	16
0.780284302255942	0.248238205935446	16
0.781623483745202	0.24297771314881	16
0.780775096296294	0.255819128962747	16
0.783751423779861	0.273425563749572	16
0.783724220152996	0.268786373988512	16
0.791079298224662	0.281611639670037	16
0.802435346037597	0.288843044943813	16
0.806504317833377	0.298941534711071	16
0.806483858318551	0.304878453267986	16
0.8087652492786	0.31047440207391	16
0.809852480642843	0.302421756446226	16
0.81020442109229	0.306584518734328	16
0.810906672230441	0.305151422466251	16
0.810520090835392	0.312180504781372	16
0.81093729737829	0.312385237328568	16
0.811227848350942	0.31074737819111	16
0.81146549077256	0.311634551485542	16
0.812095390745683	0.310542646088578	16
0.813753331655466	0.31047440207391	16
0.812536447610786	0.311088598540354	16
0.812720204529544	0.312658214090622	16
0.813118799471467	0.312589969897468	16
0.813610765097036	0.314637295123759	16
0.812751139723476	0.314227830326497	16
0.81304958937489	0.316821101777807	16
0.814877639283821	0.316616370446022	16
0.814154337777913	0.31907313543712	16
0.815677424639596	0.319209621554363	16
0.815117349095408	0.321939295078151	16
0.816519503719079	0.325487834068439	16
0.816422190799873	0.322621711878418	16
0.817482738978133	0.323440608510872	16
0.817675624786411	0.327535038345267	16
0.818233807350651	0.325419593570545	16
0.819866134174395	0.328695112086841	16
0.82120279198117	0.327330318817858	16
0.822786276182191	0.32221226212434	16
0.822025756336178	0.316752858015887	16
0.823669444162982	0.321802811390226	16
0.826503054391202	0.318800162905878	16
0.827225631978352	0.321734569504795	16
0.825975045740557	0.324737187274718	16
0.829782493864399	0.33790728581342	16
0.835373727567101	0.339749692647393	16
0.833754839715233	0.346573381958491	16
0.841598296196236	0.338657896808898	16
0.843508787402298	0.342274463126463	16
0.842745295162495	0.339272032240143	16
0.843583513956666	0.337429623642132	16
0.845096353315749	0.341114434577405	16
0.846004713530583	0.338180235402208	16
0.844345237518607	0.332107061315473	16
0.842967021434964	0.331902345611843	16
0.84108626585926	0.320574453146667	16
0.849427012692273	0.304196032627299	16
0.852351185131641	0.302148793344616	16
0.85557839940281	0.312794702480541	16
0.857405837355972	0.333881258107312	16
0.858361495331468	0.33463187680506	16
0.857606257756914	0.336883723380268	16
0.860542404375869	0.348347537164663	16
0.83866540088691	0.144153624861128	17
0.841454734770779	0.141679522395135	17
0.845888048463954	0.143952619535515	17
0.840848994087896	0.128173098114422	17
0.840018185504668	0.130678234215516	17
0.837591863639888	0.125603458758543	17
0.835798534517877	0.12639407056742	17
0.836939698900227	0.141479370393703	17
0.837812990775585	0.144555860346341	17
0.83866540088691	0.144153624861128	17
0.529966425739779	0.754218171918591	18
0.531949517402327	0.752951704429897	18
0.532588383457369	0.755883374139507	18
0.536967302998752	0.7532183877613	18
0.537612523605255	0.749148840551531	18
0.53607145988765	0.747079286337853	18
0.536369145967322	0.742472648904834	18
0.535498138729788	0.741538319067228	18
0.530164103361462	0.739270280069406	18
