fill	x	y	group
#82A6BF	0.357600011158753	0.19672400306353	4
#82A6BF	0.35758305246182	0.19385517027767	4
#82A6BF	0.358290206202925	0.186859615249898	4
#82A6BF	0.361807140895241	0.181475735728145	4
#82A6BF	0.361717623126161	0.177036870363012	4
#82A6BF	0.36398900523354	0.170500787508981	4
#82A6BF	0.361080153190411	0.159470594905346	4
#82A6BF	0.351638441593901	0.157333001152364	4
#82A6BF	0.352901658374538	0.153352027414543	4
#82A6BF	0.35316716606974	0.143617774360615	4
#82A6BF	0.346717875624777	0.143952619535515	4
#82A6BF	0.348016512432903	0.135699336003215	4
#82A6BF	0.349618373448618	0.13331854929633	4
#82A6BF	0.350944777863859	0.135699336003215	4
#82A6BF	0.351777185151353	0.132195877037514	4
#82A6BF	0.348622013533482	0.131865840818683	4
#82A6BF	0.350421287961568	0.129755022851336	4
#82A6BF	0.348635729162477	0.12540580266464	4
#82A6BF	0.349207733612991	0.115813145903183	4
#82A6BF	0.346343127314898	0.114222751120265	4
#82A6BF	0.345595582945249	0.109305658834188	4
#82A6BF	0.348249105610725	0.102705621380986	4
#82A6BF	0.350783812435649	0.101370593153297	4
#82A6BF	0.350383795392666	0.0968972723458056	4
#82A6BF	0.351489536960061	0.0962297010002176	4
#82A6BF	0.348540815933766	0.0890948319979726	4
#82A6BF	0.34882304480062	0.0827182165418479	4
#82A6BF	0.346387809473821	0.0825856558444405	4
#82A6BF	0.347953246918439	0.0816587749900795	4
#82A6BF	0.346679419853142	0.0755225311501695	4
#82A6BF	0.348195246929414	0.0723036258509992	4
#82A6BF	0.346863438740366	0.0719101264157363	4
#82A6BF	0.348208058981343	0.0719756998819878	4
#82A6BF	0.350274287965294	0.0670030705894597	4
#82A6BF	0.342272555784138	0.0694866318294916	4
#82A6BF	0.340619311922761	0.0726972663377042	4
#82A6BF	0.339857035674895	0.0783552607315332	4
#82A6BF	0.338035104876102	0.0776958101138345	4
#82A6BF	0.335741856778208	0.0857032832800094	4
#82A6BF	0.337196348279731	0.0906267098462738	4
#82A6BF	0.336236982206102	0.0995011759477746	4
#82A6BF	0.336986171376635	0.104774107241836	4
#82A6BF	0.335707781316457	0.111633577746089	4
#82A6BF	0.336447205170798	0.114023785639909	4
#82A6BF	0.334155128069873	0.118017439441857	4
#82A6BF	0.336152227138462	0.11953711106333	4
#82A6BF	0.334267799071818	0.120659294690826	4
#82A6BF	0.331655848502826	0.134376059076828	4
#82A6BF	0.332408337614531	0.135633132108678	4
#82A6BF	0.330250184612938	0.151985773262141	4
#82A6BF	0.331503362958812	0.158918384168189	4
#82A6BF	0.329295954277177	0.170918128970635	4
#82A6BF	0.330624730568875	0.175786182135789	4
#82A6BF	0.329637573467198	0.181960232990795	4
#82A6BF	0.330780493558756	0.188921902065702	4
#82A6BF	0.327124829252858	0.209720409103229	4
#82A6BF	0.328266793939414	0.216515588457422	4
#82A6BF	0.327753060948559	0.228707293386412	4
#82A6BF	0.330445420553851	0.238810637379253	4
#82A6BF	0.328888770445021	0.253497542165438	4
#82A6BF	0.331678468391581	0.258618152723396	4
#82A6BF	0.331684030136837	0.266807699030132	4
#82A6BF	0.333762512932555	0.273903100121718	4
#82A6BF	0.335033223074933	0.271651818899612	4
#82A6BF	0.351369972265534	0.0630274811919094	5
#82A6BF	0.351045250114293	0.0614669898647729	5
#82A6BF	0.354527028506066	0.0562797842058086	5
#82A6BF	0.36000176199035	0.0522743794513546	5
#82A6BF	0.35767637468909	0.0496966679825912	5
#82A6BF	0.352698114134974	0.0513716400722519	5
#82A6BF	0.350183239088716	0.0653068959911866	5
#82A6BF	0.351369972265534	0.0630274811919094	5
#335062	0.860542404375869	0.348347537164663	6
#335062	0.862346681769613	0.324191260480138	6
#335062	0.864303305573006	0.325829036204721	6
#335062	0.865974040220669	0.320506210750423	6
#335062	0.866158534242445	0.293687376791381	6
#335062	0.871578142803554	0.284476817980413	6
#335062	0.872286007239414	0.26899105669569	6
#335062	0.87484011684213	0.270082675616459	6
#335062	0.874581285116343	0.262099148811189	6
#335062	0.878321628614119	0.245437199684945	6
#335062	0.876783319315842	0.237034835219124	6
#335062	0.876701705848573	0.226865898424277	6
#335062	0.872479244361018	0.2107394546766	6
#335062	0.858655565356288	0.177175788201587	6
#335062	0.855735977061391	0.16619072499662	6
#335062	0.849744469093427	0.162998960720441	6
#335062	0.844905108475255	0.157952960338665	6
#335062	0.844574162456486	0.154927528201111	6
#335062	0.843863129298127	0.161267758334501	6
#335062	0.842124846055725	0.159401547896192	6
#335062	0.843202586803571	0.163761536243224	6
#335062	0.838323533776302	0.156920000884796	6
#335062	0.834368009223987	0.159954084680545	6
#335062	0.831903578142666	0.167719364429523	6
#335062	0.833026095730126	0.172935330956347	6
#335062	0.832487972394074	0.178980670857698	6
#335062	0.833126551814399	0.17516058813816	6
#335062	0.832619256693728	0.179396869573368	6
#335062	0.833588645093259	0.18112952560059	6
#335062	0.830197593328768	0.179396869573368	6
#335062	0.83201135905187	0.183481323616274	6
#335062	0.832208253476864	0.189608387560662	6
#335062	0.830012333211733	0.182721096599305	6
#335062	0.827678214680142	0.181960232990795	6
#335062	0.829573666235808	0.184171781100396	6
#335062	0.832595394472945	0.193581636084341	6
#335062	0.833458100973912	0.200677348209229	6
#335062	0.825884929092699	0.18361947488046	6
#335062	0.824402886271273	0.186446624391096	6
#335062	0.82533986231831	0.186308919782493	6
#335062	0.82478107971764	0.200881612888903	6
#335062	0.818582282326596	0.207818036336712	6
#335062	0.805097780633922	0.202379007039803	6
#335062	0.800196201327771	0.19747445578115	6
#335062	0.797356253357702	0.191185629688376	6
#335062	0.788787317330734	0.191048567710026	6
#335062	0.782431678777814	0.182790235112445	6
#335062	0.776382582543396	0.18878454998572	6
#335062	0.777132094959582	0.19385517027767	6
#335062	0.779138906354548	0.195563499731272	6
#335062	0.780649510851973	0.205099466095484	6
#335062	0.781040407844333	0.22325353462568	6
#335062	0.779198067877412	0.24345594229454	6
#335062	0.780593469768982	0.241611375327361	6
#335062	0.780284302255942	0.248238205935446	6
#335062	0.781623483745202	0.24297771314881	6
#335062	0.780775096296294	0.255819128962747	6
#335062	0.783751423779861	0.273425563749572	6
#335062	0.783724220152996	0.268786373988512	6
#335062	0.791079298224662	0.281611639670037	6
#335062	0.802435346037597	0.288843044943813	6
#335062	0.806504317833377	0.298941534711071	6
#335062	0.806483858318551	0.304878453267986	6
#335062	0.8087652492786	0.31047440207391	6
#335062	0.809852480642843	0.302421756446226	6
#335062	0.81020442109229	0.306584518734328	6
#335062	0.810906672230441	0.305151422466251	6
#335062	0.810520090835392	0.312180504781372	6
#335062	0.81093729737829	0.312385237328568	6
#335062	0.811227848350942	0.31074737819111	6
#335062	0.81146549077256	0.311634551485542	6
#335062	0.812095390745683	0.310542646088578	6
#335062	0.813753331655466	0.31047440207391	6
#335062	0.812536447610786	0.311088598540354	6
#335062	0.812720204529544	0.312658214090622	6
#335062	0.813118799471467	0.312589969897468	6
#335062	0.813610765097036	0.314637295123759	6
#335062	0.812751139723476	0.314227830326497	6
#335062	0.81304958937489	0.316821101777807	6
#335062	0.814877639283821	0.316616370446022	6
#335062	0.814154337777913	0.31907313543712	6
#335062	0.815677424639596	0.319209621554363	6
#335062	0.815117349095408	0.321939295078151	6
#335062	0.816519503719079	0.325487834068439	6
#335062	0.816422190799873	0.322621711878418	6
#335062	0.817482738978133	0.323440608510872	6
#335062	0.817675624786411	0.327535038345267	6
#335062	0.818233807350651	0.325419593570545	6
#335062	0.819866134174395	0.328695112086841	6
#335062	0.82120279198117	0.327330318817858	6
#335062	0.822786276182191	0.32221226212434	6
#335062	0.822025756336178	0.316752858015887	6
#335062	0.823669444162982	0.321802811390226	6
#335062	0.826503054391202	0.318800162905878	6
#335062	0.827225631978352	0.321734569504795	6
#335062	0.825975045740557	0.324737187274718	6
#335062	0.829782493864399	0.33790728581342	6
#335062	0.835373727567101	0.339749692647393	6
#335062	0.833754839715233	0.346573381958491	6
#335062	0.841598296196236	0.338657896808898	6
#335062	0.843508787402298	0.342274463126463	6
#335062	0.842745295162495	0.339272032240143	6
#335062	0.843583513956666	0.337429623642132	6
#335062	0.845096353315749	0.341114434577405	6
#335062	0.846004713530583	0.338180235402208	6
#335062	0.844345237518607	0.332107061315473	6
#335062	0.842967021434964	0.331902345611843	6
#335062	0.84108626585926	0.320574453146667	6
#335062	0.849427012692273	0.304196032627299	6
#335062	0.852351185131641	0.302148793344616	6
#335062	0.85557839940281	0.312794702480541	6
#335062	0.857405837355972	0.333881258107312	6
#335062	0.858361495331468	0.33463187680506	6
#335062	0.857606257756914	0.336883723380268	6
#335062	0.860542404375869	0.348347537164663	6
#335062	0.83866540088691	0.144153624861128	7
#335062	0.841454734770779	0.141679522395135	7
#335062	0.845888048463954	0.143952619535515	7
#335062	0.840848994087896	0.128173098114422	7
#335062	0.840018185504668	0.130678234215516	7
#335062	0.837591863639888	0.125603458758543	7
#335062	0.835798534517877	0.12639407056742	7
#335062	0.836939698900227	0.141479370393703	7
#335062	0.837812990775585	0.144555860346341	7
#335062	0.83866540088691	0.144153624861128	7
#E6E7E8	0.717701828207156	0.603706667167763	8
#E6E7E8	0.721153774700735	0.601042288307545	8
#E6E7E8	0.721880355813818	0.595098794450036	8
#E6E7E8	0.728361180465606	0.593322899671368	8
#E6E7E8	0.725918827076754	0.583832877668856	8
#E6E7E8	0.727347629909643	0.579055889186103	8
#E6E7E8	0.728673585934309	0.584310643182313	8
#E6E7E8	0.730222640739503	0.572506082940188	8
#E6E7E8	0.729752247247694	0.566161813468662	8
#E6E7E8	0.730026042647591	0.56404709717325	8
#E6E7E8	0.727763970214126	0.575985498438153	8
#E6E7E8	0.725510560584061	0.577350073548952	8
#E6E7E8	0.72451844555117	0.583559874750388	8
#E6E7E8	0.724459667669272	0.571619218651014	8
#E6E7E8	0.723831526467477	0.571687438455358	8
#E6E7E8	0.72383494471635	0.573734076226158	8
#E6E7E8	0.723550478771378	0.572642524986979	8
#E6E7E8	0.723528991502638	0.575917271320833	8
#E6E7E8	0.722796858956822	0.570595930930698	8
#E6E7E8	0.722647037136776	0.574825656914818	8
#E6E7E8	0.721996518387368	0.570186620267231	8
#E6E7E8	0.721330990561501	0.573461185822189	8
#E6E7E8	0.719663144487984	0.587791937815433	8
#E6E7E8	0.717686454397115	0.590932660697405	8
#E6E7E8	0.719797611187638	0.595098794450036	8
#E6E7E8	0.717287970807253	0.598856075273691	8
#E6E7E8	0.717701828207156	0.603706667167763	8
#E6E7E8	0.725597525429753	0.57305185352147	9
#E6E7E8	0.724899248774589	0.577964154069293	9
#E6E7E8	0.725731746898414	0.575780817530288	9
#E6E7E8	0.725597525429753	0.57305185352147	9
#E6E7E8	0.724246857576914	0.573938745233377	10
#E6E7E8	0.723878979221698	0.572574303914922	10
#E6E7E8	0.724229591664044	0.573392963500974	10
#E6E7E8	0.724246857576914	0.573938745233377	10
#E6E7E8	0.604540999811235	0.703431984468504	11
#E6E7E8	0.607074260020009	0.696921838271531	11
#E6E7E8	0.606271964594622	0.695779965232838	11
#E6E7E8	0.608711955668849	0.692922548681454	11
#E6E7E8	0.609076662059583	0.688262392399531	11
#E6E7E8	0.608246926726174	0.687987142519803	11
#E6E7E8	0.607021571573873	0.692854304425637	11
#E6E7E8	0.605162124749369	0.694353469515432	11
#E6E7E8	0.604487982765296	0.693945073154631	11
#E6E7E8	0.60164466836834	0.696110422471109	11
#E6E7E8	0.600643168916883	0.702831203628098	11
#E6E7E8	0.604180969639435	0.704098841457621	11
#E6E7E8	0.604540999811235	0.703431984468504	11
#E6E7E8	0.605843490599876	0.699616355845822	12
#E6E7E8	0.605704051661933	0.699884994406702	12
#E6E7E8	0.605714091719645	0.699481983434832	12
#E6E7E8	0.605843490599876	0.699616355845822	12
#E6E7E8	0.721845043990497	0.61408600055587	13
#E6E7E8	0.724968729531975	0.611970186550641	13
#E6E7E8	0.726521190912517	0.605824309794834	13
#E6E7E8	0.720598004683262	0.60486798530358	13
#E6E7E8	0.71847696905241	0.608966030356741	13
#E6E7E8	0.719635092977094	0.614563664996457	13
#E6E7E8	0.721845043990497	0.61408600055587	13
#E6E7E8	0.336424725668398	0.271788263213601	14
#E6E7E8	0.335033223074933	0.271651818899612	14
#E6E7E8	0.333762512932555	0.273903100121718	14
#E6E7E8	0.331684030136837	0.266807699030132	14
#E6E7E8	0.329942762923775	0.266739466247931	14
#E6E7E8	0.327010462762001	0.283248870330799	14
#E6E7E8	0.327525150005702	0.289934685527985	14
#E6E7E8	0.32439953150003	0.302148793344616	14
#E6E7E8	0.324312664788473	0.303035925920378	14
#E6E7E8	0.325706393498559	0.311020354453971	14
#E6E7E8	0.324008656806569	0.315933931748679	14
#E6E7E8	0.325219533178708	0.337224911125488	14
#E6E7E8	0.322666967402457	0.347801643220445	14
#E6E7E8	0.32520359826987	0.346709855433887	14
#E6E7E8	0.329969199892384	0.354898171904266	14
#E6E7E8	0.333113679930466	0.356331158836867	14
#E6E7E8	0.334452642748394	0.34056853815442	14
#E6E7E8	0.346214096758291	0.328285674979238	14
#E6E7E8	0.347507314091785	0.31156630734529	14
#E6E7E8	0.352123051174368	0.311429819082338	14
#E6E7E8	0.352167527075673	0.304810211050434	14
#E6E7E8	0.354603979946991	0.298327392363291	14
#E6E7E8	0.353480101480633	0.284886139759965	14
#E6E7E8	0.350920026979049	0.290480514930117	14
#E6E7E8	0.344379507773379	0.288433686171946	14
#E6E7E8	0.34283055629298	0.270764919778025	14
#E6E7E8	0.339518105076574	0.272402257413607	14
#E6E7E8	0.338826421412532	0.26646653326022	14
#E6E7E8	0.337957021271585	0.270969590573318	14
#E6E7E8	0.336424725668398	0.271788263213601	14
#82A6BF	0.539936110861241	0.714630361488333	15
#82A6BF	0.53976258344789	0.71496008351905	15
#82A6BF	0.536160316283939	0.723264030978424	15
#82A6BF	0.535148148896244	0.73022535163312	15
#82A6BF	0.542648313463957	0.727622514222944	15
#82A6BF	0.544190518679252	0.722274994595732	15
#82A6BF	0.543433559762724	0.718716596164313	15
#82A6BF	0.54188756048623	0.712518798778791	15
#82A6BF	0.539936110861241	0.714630361488333	15
#D5FFE9	0.346082235576244	0.458142767033807	16
#D5FFE9	0.345903902104065	0.453366141664295	16
#D5FFE9	0.347339980292801	0.449135348298817	16
#D5FFE9	0.346201670658988	0.440878493464116	16
#D5FFE9	0.347054319035749	0.434327611814132	16
#D5FFE9	0.349155038597831	0.43064274393993	16
#D5FFE9	0.355142934521271	0.435760616506179	16
#D5FFE9	0.356594317829862	0.435419424882927	16
#D5FFE9	0.356440560823205	0.439786679264187	16
#D5FFE9	0.35992437110767	0.438421911874505	16
#D5FFE9	0.36422737607869	0.437534813272488	16
#D5FFE9	0.367447824505555	0.450022449616448	16
#D5FFE9	0.367825144670866	0.452479039297958	16
#D5FFE9	0.368944249540437	0.449203586852437	16
#D5FFE9	0.369910519745862	0.437261859886788	16
#D5FFE9	0.371808522790541	0.434191135193466	16
#D5FFE9	0.371872191529948	0.430506267383404	16
#D5FFE9	0.368392661950752	0.421567055738251	16
#D5FFE9	0.367275650527226	0.417404522301083	16
#D5FFE9	0.36725457938631	0.41549385086001	16
#D5FFE9	0.366721844365643	0.414538515017182	16
#D5FFE9	0.366674563016184	0.413378464221526	16
#D5FFE9	0.364718011611366	0.411604268572054	16
#D5FFE9	0.365995269193479	0.410990123825015	16
#D5FFE9	0.369445482918817	0.416244471819209	16
#D5FFE9	0.3699491571057	0.410444217336681	16
#D5FFE9	0.368212159062743	0.41126307705261	16
#D5FFE9	0.367951593479576	0.4070323006691	16
#D5FFE9	0.368291763614331	0.410512455650189	16
#D5FFE9	0.369490016564218	0.405394579892967	16
#D5FFE9	0.369899338933427	0.410171264075454	16
#D5FFE9	0.373440151605392	0.410853647207121	16
#D5FFE9	0.372958417332692	0.405053387993995	16
#D5FFE9	0.374938232554517	0.412491366447619	16
#D5FFE9	0.376263995853022	0.412491366447619	16
#D5FFE9	0.375447907012645	0.412559604741422	16
#D5FFE9	0.376099629440396	0.416585663148323	16
#D5FFE9	0.378161487532957	0.418564572688458	16
#D5FFE9	0.383526853644508	0.413583179078875	16
#D5FFE9	0.383485626539037	0.410648932275071	16
#D5FFE9	0.384727624953026	0.41276431961926	16
#D5FFE9	0.386026694105385	0.40655463216568	16
#D5FFE9	0.384966648638709	0.400003744659708	16
#D5FFE9	0.386793657966454	0.40607696361653	16
#D5FFE9	0.386094703676371	0.403210951288054	16
#D5FFE9	0.388602146691391	0.406349917078863	16
#D5FFE9	0.393976747006387	0.4019144212692	16
#D5FFE9	0.397156443842946	0.40307447446346	16
#D5FFE9	0.404449816547003	0.388949093086941	16
#D5FFE9	0.408918806813298	0.386970254199398	16
#D5FFE9	0.410618267737657	0.370456458085402	16
#D5FFE9	0.409469868624513	0.359879520798359	16
#D5FFE9	0.404868990197953	0.349166378252005	16
#D5FFE9	0.402792375105857	0.336337822401793	16
#D5FFE9	0.401695493551025	0.333676543617179	16
#D5FFE9	0.40062371224335	0.335791920668544	16
#D5FFE9	0.400718375202988	0.301875830950826	16
#D5FFE9	0.396845333212997	0.272470478485664	16
#D5FFE9	0.394379243159592	0.266125362764901	16
#D5FFE9	0.391712705536691	0.267831169289873	16
#D5FFE9	0.387853794662216	0.265238296427521	16
#D5FFE9	0.388119315230334	0.26312283842828	16
#D5FFE9	0.383754733360681	0.25964205230022	16
#D5FFE9	0.379612719838711	0.24878471275028	16
#D5FFE9	0.378337613826956	0.249057960713943	16
#D5FFE9	0.379274131178424	0.247964947582101	16
#D5FFE9	0.378323995648684	0.244617367845444	16
#D5FFE9	0.379435849658079	0.236829952679801	16
#D5FFE9	0.379179169782426	0.227888809046276	16
#D5FFE9	0.372571098519039	0.203059349680962	16
#D5FFE9	0.375493291350175	0.214680255877702	16
#D5FFE9	0.373575858054629	0.217739635338434	16
#D5FFE9	0.37392285185262	0.212369959296906	16
#D5FFE9	0.370168236148365	0.192349999376655	16
#D5FFE9	0.369514981878493	0.196382770721158	16
#D5FFE9	0.370354984076846	0.199246938269116	16
#D5FFE9	0.36807930880676	0.204419564694265	16
#D5FFE9	0.363422424234202	0.212030259802972	16
#D5FFE9	0.362478508173798	0.210467710680379	16
#D5FFE9	0.360083656862524	0.217059553944385	16
#D5FFE9	0.358157649279098	0.216583579588123	16
#D5FFE9	0.361852937864115	0.229867035938109	16
#D5FFE9	0.366279091387059	0.237376314804984	16
#D5FFE9	0.36567724445999	0.24728178926959	16
#D5FFE9	0.363809455225802	0.248033262458167	16
#D5FFE9	0.364210739351064	0.254112121703181	16
#D5FFE9	0.363797915327495	0.259300759945251	16
#D5FFE9	0.361322352259552	0.259027720695926	16
#D5FFE9	0.359782535639653	0.270423799304524	16
#D5FFE9	0.354391739626696	0.271788263213601	16
#D5FFE9	0.353480101480633	0.284886139759965	16
#D5FFE9	0.354603979946991	0.298327392363291	16
#D5FFE9	0.352167527075673	0.304810211050434	16
#D5FFE9	0.352123051174368	0.311429819082338	16
#D5FFE9	0.347507314091785	0.31156630734529	16
#D5FFE9	0.346214096758291	0.328285674979238	16
#D5FFE9	0.334452642748394	0.34056853815442	16
#D5FFE9	0.333113679930466	0.356331158836867	16
#D5FFE9	0.329969199892384	0.354898171904266	16
#D5FFE9	0.32520359826987	0.346709855433887	16
#D5FFE9	0.322666967402457	0.347801643220445	16
#D5FFE9	0.319988698678577	0.347392222795002	16
#D5FFE9	0.320051100455732	0.358173575276441	16
#D5FFE9	0.315996449725353	0.354284147398248	16
#D5FFE9	0.315336576852238	0.357764148964291	16
#D5FFE9	0.313191926857785	0.358310050767765	16
#D5FFE9	0.313765860951425	0.361244280032939	16
#D5FFE9	0.310911734604921	0.371070605892241	16
#D5FFE9	0.313053282352942	0.378508633449064	16
#D5FFE9	0.313610720794795	0.387584403621465	16
#D5FFE9	0.318825919787767	0.39420346979294	16
#D5FFE9	0.320896265718429	0.393589322396486	16
#D5FFE9	0.322209445828371	0.413378464221526	16
#D5FFE9	0.320509431544796	0.426548447967929	16
#D5FFE9	0.322856195660763	0.426957877508451	16
#D5FFE9	0.321028990176059	0.429823884629395	16
#D5FFE9	0.321024075928303	0.434191135193466	16
#D5FFE9	0.32597147212375	0.434464088437602	16
#D5FFE9	0.327236963776205	0.437125383199141	16
#D5FFE9	0.328605520322978	0.430847458778438	16
#D5FFE9	0.332035615915367	0.426957877508451	16
#D5FFE9	0.337510489414422	0.437193621542534	16
#D5FFE9	0.335843205999011	0.439445487380244	16
#D5FFE9	0.334042925877528	0.45172841444546	16
#D5FFE9	0.338885377007483	0.446815238360034	16
#D5FFE9	0.339247333652563	0.450022449616448	16
#D5FFE9	0.343764490359196	0.453366141664295	16
#D5FFE9	0.344476684753436	0.458006289370106	16
#D5FFE9	0.346082235576244	0.458142767033807	16
#D5FFE9	0.372345321235485	0.420952911503542	17
#D5FFE9	0.375762463666058	0.420543482008116	17
#D5FFE9	0.375108263018881	0.41528913604406	17
#D5FFE9	0.373743426101566	0.411536030269483	17
#D5FFE9	0.370153981318458	0.410239502391848	17
#D5FFE9	0.369923143901641	0.42061172025771	17
#D5FFE9	0.372345321235485	0.420952911503542	17
#D5FFE9	0.366779941652086	0.412423128153215	18
#D5FFE9	0.366798540105843	0.414470276739164	18
#D5FFE9	0.367382991790608	0.415152659497874	18
#D5FFE9	0.367504868569613	0.417540998821787	18
#D5FFE9	0.368548038137071	0.418905763963605	18
#D5FFE9	0.368376103867764	0.415630327401801	18
#D5FFE9	0.366779941652086	0.412423128153215	18
#E6E7E8	0.563622577509268	0.714300589650079	19
#E6E7E8	0.562760324710587	0.711858359285787	19
#E6E7E8	0.564236492405875	0.708616904556631	19
#E6E7E8	0.562784168523724	0.708815653246133	19
#E6E7E8	0.5604905219483	0.70682613832888	19
#E6E7E8	0.560327499868712	0.70682613832888	19
#E6E7E8	0.558148772044497	0.703698811231335	19
#E6E7E8	0.552633136498329	0.704365391172413	19
#E6E7E8	0.55102290150309	0.710867077129862	19
#E6E7E8	0.552222738933293	0.716608079805317	19
#E6E7E8	0.550576621701136	0.720825006007885	19
#E6E7E8	0.551170757851226	0.723395934209276	19
#E6E7E8	0.554790248364293	0.719836638731156	19
#E6E7E8	0.561206207879001	0.722934307323803	19
#E6E7E8	0.56489712107319	0.720297858955357	19
#E6E7E8	0.563622577509268	0.714300589650079	19
#E6E7E8	0.57357227667818	0.396933012224819	20
#E6E7E8	0.573064549154973	0.403825096943724	20
#E6E7E8	0.575179484527431	0.403688620139051	20
#E6E7E8	0.575444754428701	0.406759347244098	20
#E6E7E8	0.57702315682976	0.406145201983544	20
#E6E7E8	0.577663601111364	0.40027669852148	20
#E6E7E8	0.574033798698838	0.392156311277763	20
#E6E7E8	0.57357227667818	0.396933012224819	20
#E6E7E8	0.555439090710569	0.799333537753221	21
#E6E7E8	0.558497173223761	0.802410419702389	21
#E6E7E8	0.564624282508267	0.798884188247613	21
#E6E7E8	0.564752037942924	0.793673142328334	21
#E6E7E8	0.56969446821809	0.785071363298486	21
#E6E7E8	0.566760882936385	0.782212474483678	21
#E6E7E8	0.568351946103165	0.776277636614847	21
#E6E7E8	0.566542121427505	0.776016058512192	21
#E6E7E8	0.566103636605995	0.770640097885348	21
#E6E7E8	0.555350314771963	0.775165509352051	21
#E6E7E8	0.550753139309392	0.77247874526324	21
#E6E7E8	0.550626110432769	0.776081458726632	21
#E6E7E8	0.549524400590198	0.777388669479146	21
#E6E7E8	0.551018755545182	0.780324445461831	21
#E6E7E8	0.549571666988424	0.788247254374205	21
#E6E7E8	0.554395221471396	0.789605879251487	21
#E6E7E8	0.554072193772986	0.794188717053933	21
#E6E7E8	0.556071556195295	0.796828003451992	21
#E6E7E8	0.555439090710569	0.799333537753221	21
#E6E7E8	0.770649564268772	0.521126485916829	22
#E6E7E8	0.771475755547759	0.506796309625819	22
#E6E7E8	0.767360946266019	0.502087950279492	22
#E6E7E8	0.768475627794641	0.496014877681862	22
#E6E7E8	0.765639115289476	0.497311375919104	22
#E6E7E8	0.764119325781568	0.493626589122468	22
#E6E7E8	0.761994936614623	0.494172484040384	22
#E6E7E8	0.761684521122171	0.498676110659969	22
#E6E7E8	0.76066238422245	0.496765481982808	22
#E6E7E8	0.759940511460929	0.501951476537706	22
#E6E7E8	0.758024884419665	0.515121363277177	22
#E6E7E8	0.759801824998477	0.520307595125869	22
#E6E7E8	0.764924097091691	0.520444076676231	22
#E6E7E8	0.767214055120272	0.517577983876281	22
#E6E7E8	0.766913195690445	0.520580558325051	22
#E6E7E8	0.770708156642613	0.522900761996773	22
#E6E7E8	0.770649564268772	0.521126485916829	22
