x	y	group	PANEL
0.606271964594622	0.695779965232838	11	1
0.607074260020009	0.696921838271531	11	1
0.604540999811235	0.703431984468504	11	1
0.604180969639435	0.704098841457621	11	1
0.607827483732919	0.702430350830868	11	1
0.607165160247601	0.708086696210069	11	1
0.607462220570226	0.707887786294525	11	1
0.605162124749369	0.694353469515432	12	1
0.607021571573873	0.692854304425637	12	1
0.608246926726174	0.687987142519803	12	1
0.605158412096796	0.691966294142354	12	1
0.60460071928673	0.693399995087193	12	1
0.604487982765296	0.693945073154631	12	1
0.605162124749369	0.694353469515432	12	1
0.605714091719645	0.699481983434832	13	1
0.605704051661933	0.699884994406702	13	1
0.605843490599876	0.699616355845822	13	1
0.605714091719645	0.699481983434832	13	1
0.335033223074933	0.271651818899612	14	1
0.336424725668398	0.271788263213601	14	1
0.337957021271585	0.270969590573318	14	1
0.338826421412532	0.26646653326022	14	1
0.339518105076574	0.272402257413607	14	1
0.34283055629298	0.270764919778025	14	1
0.347351837895338	0.260051593461633	14	1
0.355852077738589	0.250697356601921	14	1
0.356418800979627	0.248169891638729	14	1
0.354528100042958	0.236078752043846	14	1
0.361628028153542	0.235259328431951	14	1
0.363844438707526	0.242089587133022	14	1
0.363809455225802	0.248033262458167	14	1
0.36567724445999	0.24728178926959	14	1
0.366279091387059	0.237376314804984	14	1
0.361852937864115	0.229867035938109	14	1
0.358157649279098	0.216583579588123	14	1
0.357931628554167	0.212709668104503	14	1
0.357818180958616	0.201153936737124	14	1
0.358251713816331	0.197065161260971	14	1
0.357600011158753	0.19672400306353	14	1
0.35758305246182	0.19385517027767	14	1
0.358290206202925	0.186859615249898	14	1
0.361807140895241	0.181475735728145	14	1
0.361717623126161	0.177036870363012	14	1
0.36398900523354	0.170500787508981	14	1
0.361080153190411	0.159470594905346	14	1
0.351638441593901	0.157333001152364	14	1
0.352901658374538	0.153352027414543	14	1
0.35316716606974	0.143617774360615	14	1
0.346717875624777	0.143952619535515	14	1
0.348016512432903	0.135699336003215	14	1
0.349618373448618	0.13331854929633	14	1
0.350944777863859	0.135699336003215	14	1
0.351777185151353	0.132195877037514	14	1
0.348622013533482	0.131865840818683	14	1
0.350421287961568	0.129755022851336	14	1
0.348635729162477	0.12540580266464	14	1
0.349207733612991	0.115813145903183	14	1
0.346343127314898	0.114222751120265	14	1
0.345595582945249	0.109305658834188	14	1
0.348249105610725	0.102705621380986	14	1
0.350783812435649	0.101370593153297	14	1
0.350383795392666	0.0968972723458056	14	1
0.351489536960061	0.0962297010002176	14	1
0.348540815933766	0.0890948319979726	14	1
0.34882304480062	0.0827182165418479	14	1
0.346387809473821	0.0825856558444405	14	1
0.347953246918439	0.0816587749900795	14	1
0.346679419853142	0.0755225311501695	14	1
0.348195246929414	0.0723036258509992	14	1
0.346863438740366	0.0719101264157363	14	1
0.348208058981343	0.0719756998819878	14	1
0.350274287965294	0.0670030705894597	14	1
0.342272555784138	0.0694866318294916	14	1
0.340619311922761	0.0726972663377042	14	1
0.339857035674895	0.0783552607315332	14	1
0.338035104876102	0.0776958101138345	14	1
0.335741856778208	0.0857032832800094	14	1
0.337196348279731	0.0906267098462738	14	1
0.336236982206102	0.0995011759477746	14	1
0.336986171376635	0.104774107241836	14	1
0.335707781316457	0.111633577746089	14	1
0.336447205170798	0.114023785639909	14	1
0.334155128069873	0.118017439441857	14	1
0.336152227138462	0.11953711106333	14	1
0.334267799071818	0.120659294690826	14	1
0.331655848502826	0.134376059076828	14	1
0.332408337614531	0.135633132108678	14	1
0.330250184612938	0.151985773262141	14	1
0.331503362958812	0.158918384168189	14	1
0.329295954277177	0.170918128970635	14	1
0.330624730568875	0.175786182135789	14	1
0.329637573467198	0.181960232990795	14	1
0.330780493558756	0.188921902065702	14	1
0.327124829252858	0.209720409103229	14	1
0.328266793939414	0.216515588457422	14	1
0.327753060948559	0.228707293386412	14	1
0.330445420553851	0.238810637379253	14	1
0.328888770445021	0.253497542165438	14	1
0.331678468391581	0.258618152723396	14	1
0.331684030136837	0.266807699030132	14	1
0.333762512932555	0.273903100121718	14	1
0.335033223074933	0.271651818899612	14	1
0.351369972265534	0.0630274811919094	15	1
0.351045250114293	0.0614669898647729	15	1
0.354527028506066	0.0562797842058086	15	1
0.36000176199035	0.0522743794513546	15	1
0.35767637468909	0.0496966679825912	15	1
0.352698114134974	0.0513716400722519	15	1
0.350183239088716	0.0653068959911866	15	1
0.351369972265534	0.0630274811919094	15	1
0.860542404375869	0.348347537164663	16	1
0.862346681769613	0.324191260480138	16	1
0.864303305573006	0.325829036204721	16	1
0.865974040220669	0.320506210750423	16	1
0.866158534242445	0.293687376791381	16	1
0.871578142803554	0.284476817980413	16	1
0.872286007239414	0.26899105669569	16	1
0.87484011684213	0.270082675616459	16	1
0.874581285116343	0.262099148811189	16	1
0.878321628614119	0.245437199684945	16	1
0.876783319315842	0.237034835219124	16	1
0.876701705848573	0.226865898424277	16	1
0.872479244361018	0.2107394546766	16	1
0.858655565356288	0.177175788201587	16	1
0.855735977061391	0.16619072499662	16	1
0.849744469093427	0.162998960720441	16	1
0.844905108475255	0.157952960338665	16	1
0.844574162456486	0.154927528201111	16	1
0.843863129298127	0.161267758334501	16	1
0.842124846055725	0.159401547896192	16	1
0.843202586803571	0.163761536243224	16	1
0.838323533776302	0.156920000884796	16	1
0.834368009223987	0.159954084680545	16	1
0.831903578142666	0.167719364429523	16	1
0.833026095730126	0.172935330956347	16	1
0.832487972394074	0.178980670857698	16	1
0.833126551814399	0.17516058813816	16	1
0.832619256693728	0.179396869573368	16	1
0.833588645093259	0.18112952560059	16	1
0.830197593328768	0.179396869573368	16	1
0.83201135905187	0.183481323616274	16	1
0.832208253476864	0.189608387560662	16	1
0.830012333211733	0.182721096599305	16	1
0.827678214680142	0.181960232990795	16	1
0.829573666235808	0.184171781100396	16	1
0.832595394472945	0.193581636084341	16	1
0.833458100973912	0.200677348209229	16	1
0.825884929092699	0.18361947488046	16	1
0.824402886271273	0.186446624391096	16	1
0.82533986231831	0.186308919782493	16	1
0.82478107971764	0.200881612888903	16	1
0.818582282326596	0.207818036336712	16	1
0.805097780633922	0.202379007039803	16	1
0.800196201327771	0.19747445578115	16	1
0.797356253357702	0.191185629688376	16	1
0.788787317330734	0.191048567710026	16	1
0.782431678777814	0.182790235112445	16	1
0.776382582543396	0.18878454998572	16	1
0.777132094959582	0.19385517027767	16	1
0.779138906354548	0.195563499731272	16	1
0.780649510851973	0.205099466095484	16	1
0.781040407844333	0.22325353462568	16	1
0.779198067877412	0.24345594229454	16	1
0.780593469768982	0.241611375327361	16	1
0.780284302255942	0.248238205935446	16	1
0.781623483745202	0.24297771314881	16	1
0.780775096296294	0.255819128962747	16	1
0.783751423779861	0.273425563749572	16	1
0.783724220152996	0.268786373988512	16	1
0.791079298224662	0.281611639670037	16	1
0.802435346037597	0.288843044943813	16	1
0.806504317833377	0.298941534711071	16	1
0.806483858318551	0.304878453267986	16	1
0.8087652492786	0.31047440207391	16	1
0.809852480642843	0.302421756446226	16	1
0.81020442109229	0.306584518734328	16	1
0.810906672230441	0.305151422466251	16	1
0.810520090835392	0.312180504781372	16	1
0.81093729737829	0.312385237328568	16	1
0.811227848350942	0.31074737819111	16	1
0.81146549077256	0.311634551485542	16	1
0.812095390745683	0.310542646088578	16	1
0.813753331655466	0.31047440207391	16	1
0.812536447610786	0.311088598540354	16	1
0.812720204529544	0.312658214090622	16	1
0.813118799471467	0.312589969897468	16	1
0.813610765097036	0.314637295123759	16	1
0.812751139723476	0.314227830326497	16	1
0.81304958937489	0.316821101777807	16	1
0.814877639283821	0.316616370446022	16	1
0.814154337777913	0.31907313543712	16	1
0.815677424639596	0.319209621554363	16	1
0.815117349095408	0.321939295078151	16	1
0.816519503719079	0.325487834068439	16	1
0.816422190799873	0.322621711878418	16	1
0.817482738978133	0.323440608510872	16	1
0.817675624786411	0.327535038345267	16	1
0.818233807350651	0.325419593570545	16	1
0.819866134174395	0.328695112086841	16	1
0.82120279198117	0.327330318817858	16	1
0.822786276182191	0.32221226212434	16	1
0.822025756336178	0.316752858015887	16	1
0.823669444162982	0.321802811390226	16	1
0.826503054391202	0.318800162905878	16	1
0.827225631978352	0.321734569504795	16	1
0.825975045740557	0.324737187274718	16	1
0.829782493864399	0.33790728581342	16	1
0.835373727567101	0.339749692647393	16	1
0.833754839715233	0.346573381958491	16	1
0.841598296196236	0.338657896808898	16	1
0.843508787402298	0.342274463126463	16	1
0.842745295162495	0.339272032240143	16	1
0.843583513956666	0.337429623642132	16	1
0.845096353315749	0.341114434577405	16	1
0.846004713530583	0.338180235402208	16	1
0.844345237518607	0.332107061315473	16	1
0.842967021434964	0.331902345611843	16	1
0.84108626585926	0.320574453146667	16	1
0.849427012692273	0.304196032627299	16	1
0.852351185131641	0.302148793344616	16	1
0.85557839940281	0.312794702480541	16	1
0.857405837355972	0.333881258107312	16	1
0.858361495331468	0.33463187680506	16	1
0.857606257756914	0.336883723380268	16	1
0.860542404375869	0.348347537164663	16	1
0.83866540088691	0.144153624861128	17	1
0.841454734770779	0.141679522395135	17	1
0.845888048463954	0.143952619535515	17	1
0.840848994087896	0.128173098114422	17	1
0.840018185504668	0.130678234215516	17	1
0.837591863639888	0.125603458758543	17	1
0.835798534517877	0.12639407056742	17	1
0.836939698900227	0.141479370393703	17	1
0.837812990775585	0.144555860346341	17	1
0.83866540088691	0.144153624861128	17	1
0.529966425739779	0.754218171918591	18	1
0.531949517402327	0.752951704429897	18	1
0.532588383457369	0.755883374139507	18	1
0.536967302998752	0.7532183877613	18	1
0.537612523605255	0.749148840551531	18	1
0.53607145988765	0.747079286337853	18	1
0.536369145967322	0.742472648904834	18	1
0.535498138729788	0.741538319067228	18	1
0.530164103361462	0.739270280069406	18	1
0.526483875465753	0.742405904491973	18	1
0.522755773839733	0.741538319067228	18	1
0.520764371422564	0.742806384465113	18	1
0.520577939797702	0.744208276528274	18	1
0.520631105650856	0.746010990375101	18	1
0.52840579578335	0.745543606452812	18	1
0.527700661763953	0.74988303512507	18	1
0.529966425739779	0.754218171918591	18	1
0.305192901769192	0.594484035364244	19	1
0.306068112002778	0.589771871075275	19	1
0.305225364429527	0.588133285129452	19	1
0.304321303429532	0.590454675575409	19	1
0.305192901769192	0.594484035364244	19	1
0.30657846235212	0.605072916601529	20	1
0.304499157913376	0.603296775952225	20	1
0.303934669608547	0.604731363141616	20	1
0.30657846235212	0.605072916601529	20	1
0.316528705469191	0.56677576187376	21	1
0.314839973997047	0.565411431939963	21	1
0.316639255226608	0.568071878426632	21	1
0.316528705469191	0.56677576187376	21	1
0.307101833991386	0.606165839967117	22	1
0.308637557627182	0.603433407073225	22	1
0.307948747801838	0.599129349800334	22	1
0.308384690963097	0.603706667167763	22	1
0.307101833991386	0.606165839967117	22	1
0.305825639226575	0.586494892080814	23	1
0.306082299569942	0.588338097528219	23	1
0.306135364682353	0.584515403958214	23	1
0.305825639226575	0.586494892080814	23	1
0.624111200353788	0.601520521340131	24	1
0.624336509299403	0.598651120249377	24	1
0.624016551603682	0.599744221122702	24	1
0.624111200353788	0.601520521340131	24	1
0.717701828207156	0.603706667167763	25	1
0.721153774700735	0.601042288307545	25	1
0.721880355813818	0.595098794450036	25	1
0.728361180465606	0.593322899671368	25	1
0.725918827076754	0.583832877668856	25	1
0.727347629909643	0.579055889186103	25	1
0.728673585934309	0.584310643182313	25	1
0.730222640739503	0.572506082940188	25	1
0.729752247247694	0.566161813468662	25	1
0.730026042647591	0.56404709717325	25	1
0.727763970214126	0.575985498438153	25	1
0.725510560584061	0.577350073548952	25	1
0.72451844555117	0.583559874750388	25	1
0.724459667669272	0.571619218651014	25	1
0.723831526467477	0.571687438455358	25	1
0.72383494471635	0.573734076226158	25	1
0.723550478771378	0.572642524986979	25	1
0.723528991502638	0.575917271320833	25	1
0.722796858956822	0.570595930930698	25	1
0.722647037136776	0.574825656914818	25	1
0.721996518387368	0.570186620267231	25	1
0.721330990561501	0.573461185822189	25	1
0.719663144487984	0.587791937815433	25	1
0.717686454397115	0.590932660697405	25	1
0.719797611187638	0.595098794450036	25	1
0.717287970807253	0.598856075273691	25	1
0.717701828207156	0.603706667167763	25	1
0.725597525429753	0.57305185352147	26	1
0.724899248774589	0.577964154069293	26	1
0.725731746898414	0.575780817530288	26	1
0.725597525429753	0.57305185352147	26	1
0.724246857576914	0.573938745233377	27	1
0.723878979221698	0.572574303914922	27	1
0.724229591664044	0.573392963500974	27	1
0.724246857576914	0.573938745233377	27	1
0.604540999811235	0.703431984468504	28	1
0.607074260020009	0.696921838271531	28	1
0.606271964594622	0.695779965232838	28	1
0.608711955668849	0.692922548681454	28	1
0.609076662059583	0.688262392399531	28	1
0.608246926726174	0.687987142519803	28	1
0.607021571573873	0.692854304425637	28	1
0.605162124749369	0.694353469515432	28	1
0.604487982765296	0.693945073154631	28	1
0.60164466836834	0.696110422471109	28	1
0.600643168916883	0.702831203628098	28	1
0.604180969639435	0.704098841457621	28	1
0.604540999811235	0.703431984468504	28	1
0.605843490599876	0.699616355845822	29	1
0.605704051661933	0.699884994406702	29	1
0.605714091719645	0.699481983434832	29	1
0.605843490599876	0.699616355845822	29	1
0.348455300177192	0.511572953405845	30	1
0.348225793042381	0.513483629961891	30	1
0.348727331293218	0.512323574852575	30	1
0.348455300177192	0.511572953405845	30	1
0.50853117070309	0.770705817490231	31	1
0.508413225372519	0.77149414195544	31	1
0.510135144262148	0.772216271131808	31	1
0.512329658550625	0.767414894662714	31	1
0.51265477295531	0.76325364717424	31	1
0.512428956669504	0.763584515796731	31	1
0.511999293201324	0.759407916744749	31	1
0.509777395199609	0.763518350593839	31	1
0.508286595357607	0.762260319358068	31	1
0.504678395265589	0.769588039115698	31	1
0.506485609242551	0.771428470111452	31	1
0.50839338569864	0.771297114520926	31	1
0.50853117070309	0.770705817490231	31	1
0.341742429414031	0.642665775360783	32	1
0.341548099515747	0.642665775360783	32	1
0.342072085600166	0.643414356230829	32	1
0.341742429414031	0.642665775360783	32	1
0.721845043990497	0.61408600055587	33	1
0.724968729531975	0.611970186550641	33	1
0.726521190912517	0.605824309794834	33	1
0.720598004683262	0.60486798530358	33	1
0.71847696905241	0.608966030356741	33	1
0.719635092977094	0.614563664996457	33	1
0.721845043990497	0.61408600055587	33	1
0.336424725668398	0.271788263213601	34	1
0.335033223074933	0.271651818899612	34	1
0.333762512932555	0.273903100121718	34	1
0.331684030136837	0.266807699030132	34	1
0.329942762923775	0.266739466247931	34	1
0.327010462762001	0.283248870330799	34	1
0.327525150005702	0.289934685527985	34	1
0.32439953150003	0.302148793344616	34	1
0.324312664788473	0.303035925920378	34	1
0.325706393498559	0.311020354453971	34	1
0.324008656806569	0.315933931748679	34	1
0.325219533178708	0.337224911125488	34	1
0.322666967402457	0.347801643220445	34	1
0.32520359826987	0.346709855433887	34	1
0.329969199892384	0.354898171904266	34	1
0.333113679930466	0.356331158836867	34	1
0.334452642748394	0.34056853815442	34	1
0.346214096758291	0.328285674979238	34	1
0.347507314091785	0.31156630734529	34	1
0.352123051174368	0.311429819082338	34	1
0.352167527075673	0.304810211050434	34	1
0.354603979946991	0.298327392363291	34	1
0.353480101480633	0.284886139759965	34	1
0.350920026979049	0.290480514930117	34	1
0.344379507773379	0.288433686171946	34	1
0.34283055629298	0.270764919778025	34	1
0.339518105076574	0.272402257413607	34	1
0.338826421412532	0.26646653326022	34	1
0.337957021271585	0.270969590573318	34	1
0.336424725668398	0.271788263213601	34	1
0.539936110861241	0.714630361488333	35	1
0.53976258344789	0.71496008351905	35	1
0.536160316283939	0.723264030978424	35	1
0.535148148896244	0.73022535163312	35	1
0.542648313463957	0.727622514222944	35	1
0.544190518679252	0.722274994595732	35	1
0.543433559762724	0.718716596164313	35	1
0.54188756048623	0.712518798778791	35	1
0.539936110861241	0.714630361488333	35	1
0.566166313216246	0.26046112429246	36	1
0.562295302396805	0.24728178926959	36	1
0.556152098571034	0.249877679842976	36	1
0.552627665377806	0.239220472605753	36	1
0.550087403243895	0.239425394490071	36	1
0.550628003817438	0.245915432600252	36	1
0.548747351293832	0.253497542165438	36	1
0.549016637748758	0.272334036243184	36	1
0.551488401416989	0.272402257413607	36	1
0.551820003085108	0.297508543476362	36	1
0.557652656787512	0.299692159423601	36	1
0.558408858359824	0.296348523246694	36	1
0.562598726317181	0.301056948194843	36	1
0.56469692173878	0.289252407265795	36	1
0.568440990146306	0.282566687003999	36	1
0.569087666551235	0.275335688487633	36	1
0.572378235883654	0.271106037167209	36	1
0.566166313216246	0.26046112429246	36	1
0.5062872466114	0.0535005206556205	37	1
0.506312195266386	0.0538879635262871	37	1
0.506547573420361	0.0538879635262871	37	1
0.5062872466114	0.0535005206556205	37	1
0.346082235576244	0.458142767033807	38	1
0.345903902104065	0.453366141664295	38	1
0.347339980292801	0.449135348298817	38	1
0.346201670658988	0.440878493464116	38	1
0.347054319035749	0.434327611814132	38	1
0.349155038597831	0.43064274393993	38	1
0.355142934521271	0.435760616506179	38	1
0.356594317829862	0.435419424882927	38	1
0.356440560823205	0.439786679264187	38	1
0.35992437110767	0.438421911874505	38	1
0.36422737607869	0.437534813272488	38	1
0.367447824505555	0.450022449616448	38	1
0.367825144670866	0.452479039297958	38	1
0.368944249540437	0.449203586852437	38	1
0.369910519745862	0.437261859886788	38	1
0.371808522790541	0.434191135193466	38	1
0.371872191529948	0.430506267383404	38	1
0.368392661950752	0.421567055738251	38	1
0.367275650527226	0.417404522301083	38	1
0.36725457938631	0.41549385086001	38	1
0.366721844365643	0.414538515017182	38	1
0.366674563016184	0.413378464221526	38	1
0.364718011611366	0.411604268572054	38	1
0.365995269193479	0.410990123825015	38	1
0.369445482918817	0.416244471819209	38	1
0.3699491571057	0.410444217336681	38	1
0.368212159062743	0.41126307705261	38	1
0.367951593479576	0.4070323006691	38	1
0.368291763614331	0.410512455650189	38	1
0.369490016564218	0.405394579892967	38	1
0.369899338933427	0.410171264075454	38	1
0.373440151605392	0.410853647207121	38	1
0.372958417332692	0.405053387993995	38	1
0.374938232554517	0.412491366447619	38	1
0.376263995853022	0.412491366447619	38	1
0.375447907012645	0.412559604741422	38	1
0.376099629440396	0.416585663148323	38	1
0.378161487532957	0.418564572688458	38	1
0.383526853644508	0.413583179078875	38	1
0.383485626539037	0.410648932275071	38	1
0.384727624953026	0.41276431961926	38	1
0.386026694105385	0.40655463216568	38	1
0.384966648638709	0.400003744659708	38	1
0.386793657966454	0.40607696361653	38	1
0.386094703676371	0.403210951288054	38	1
0.388602146691391	0.406349917078863	38	1
0.393976747006387	0.4019144212692	38	1
0.397156443842946	0.40307447446346	38	1
0.404449816547003	0.388949093086941	38	1
0.408918806813298	0.386970254199398	38	1
0.410618267737657	0.370456458085402	38	1
0.409469868624513	0.359879520798359	38	1
0.404868990197953	0.349166378252005	38	1
0.402792375105857	0.336337822401793	38	1
0.401695493551025	0.333676543617179	38	1
0.40062371224335	0.335791920668544	38	1
0.400718375202988	0.301875830950826	38	1
0.396845333212997	0.272470478485664	38	1
0.394379243159592	0.266125362764901	38	1
0.391712705536691	0.267831169289873	38	1
0.387853794662216	0.265238296427521	38	1
0.388119315230334	0.26312283842828	38	1
0.383754733360681	0.25964205230022	38	1
0.379612719838711	0.24878471275028	38	1
0.378337613826956	0.249057960713943	38	1
0.379274131178424	0.247964947582101	38	1
0.378323995648684	0.244617367845444	38	1
0.379435849658079	0.236829952679801	38	1
0.379179169782426	0.227888809046276	38	1
0.372571098519039	0.203059349680962	38	1
0.375493291350175	0.214680255877702	38	1
0.373575858054629	0.217739635338434	38	1
0.37392285185262	0.212369959296906	38	1
0.370168236148365	0.192349999376655	38	1
0.369514981878493	0.196382770721158	38	1
0.370354984076846	0.199246938269116	38	1
0.36807930880676	0.204419564694265	38	1
0.363422424234202	0.212030259802972	38	1
0.362478508173798	0.210467710680379	38	1
0.360083656862524	0.217059553944385	38	1
0.358157649279098	0.216583579588123	38	1
0.361852937864115	0.229867035938109	38	1
0.366279091387059	0.237376314804984	38	1
0.36567724445999	0.24728178926959	38	1
0.363809455225802	0.248033262458167	38	1
0.364210739351064	0.254112121703181	38	1
0.363797915327495	0.259300759945251	38	1
0.361322352259552	0.259027720695926	38	1
0.359782535639653	0.270423799304524	38	1
0.354391739626696	0.271788263213601	38	1
0.353480101480633	0.284886139759965	38	1
0.354603979946991	0.298327392363291	38	1
0.352167527075673	0.304810211050434	38	1
0.352123051174368	0.311429819082338	38	1
0.347507314091785	0.31156630734529	38	1
0.346214096758291	0.328285674979238	38	1
0.334452642748394	0.34056853815442	38	1
0.333113679930466	0.356331158836867	38	1
0.329969199892384	0.354898171904266	38	1
0.32520359826987	0.346709855433887	38	1
0.322666967402457	0.347801643220445	38	1
0.319988698678577	0.347392222795002	38	1
0.320051100455732	0.358173575276441	38	1
0.315996449725353	0.354284147398248	38	1
0.315336576852238	0.357764148964291	38	1
0.313191926857785	0.358310050767765	38	1
0.313765860951425	0.361244280032939	38	1
0.310911734604921	0.371070605892241	38	1
0.313053282352942	0.378508633449064	38	1
0.313610720794795	0.387584403621465	38	1
0.318825919787767	0.39420346979294	38	1
0.320896265718429	0.393589322396486	38	1
0.322209445828371	0.413378464221526	38	1
0.320509431544796	0.426548447967929	38	1
0.322856195660763	0.426957877508451	38	1
0.321028990176059	0.429823884629395	38	1
0.321024075928303	0.434191135193466	38	1
0.32597147212375	0.434464088437602	38	1
0.327236963776205	0.437125383199141	38	1
0.328605520322978	0.430847458778438	38	1
0.332035615915367	0.426957877508451	38	1
0.337510489414422	0.437193621542534	38	1
0.335843205999011	0.439445487380244	38	1
0.334042925877528	0.45172841444546	38	1
0.338885377007483	0.446815238360034	38	1
0.339247333652563	0.450022449616448	38	1
0.343764490359196	0.453366141664295	38	1
0.344476684753436	0.458006289370106	38	1
0.346082235576244	0.458142767033807	38	1
0.372345321235485	0.420952911503542	39	1
0.375762463666058	0.420543482008116	39	1
0.375108263018881	0.41528913604406	39	1
0.373743426101566	0.411536030269483	39	1
0.370153981318458	0.410239502391848	39	1
0.369923143901641	0.42061172025771	39	1
0.372345321235485	0.420952911503542	39	1
0.366779941652086	0.412423128153215	40	1
0.366798540105843	0.414470276739164	40	1
0.367382991790608	0.415152659497874	40	1
0.367504868569613	0.417540998821787	40	1
0.368548038137071	0.418905763963605	40	1
0.368376103867764	0.415630327401801	40	1
0.366779941652086	0.412423128153215	40	1
0.277182780320669	0.548628023199937	41	1
