x	y
0.298046607770611	0.525824452777134
0.298046607770611	0.526003742623566
0.297841994720787	0.440213551097617
0.284623991712812	0.507088663823172
0.297841994720787	0.440213551097617
0.297841994720787	0.440213551097617
0.298046607770611	0.526003742623566
0.298046607770611	0.526003742623566
0.291171609302024	0.493193700723359
0.297841994720787	0.440213551097617
0.298046607770611	0.526003742623566
0.297841994720787	0.440213551097617
0.288143336166887	0.477774773928709
0.344493770043339	0.541781249111078
0.328615797389862	0.560068813448737
0.336309248057008	0.558813784523772
0.301893333104061	0.560517038065218
0.344493770043339	0.541781249111078
0.328738565219658	0.560158458372141
0.368228883804018	0.497227722268467
0.344493770043339	0.541781249111078
0.301852410494293	0.561054907604566
0.368228883804018	0.497227722268467
0.320349430183503	0.561413487297106
0.373630668315051	0.376207075915247
0.368228883804018	0.497227722268467
0.303653005331221	0.564192479917248
0.311469223828164	0.563744255301304
0.320349430183503	0.561413487297106
0.320349430183503	0.561413487297106
0.328738565219658	0.560158458372141
0.303653005331221	0.564192479917248
0.344493770043339	0.541781249111078
0.320349430183503	0.561413487297106
0.368187961194004	0.367870098055359
0.301852410494293	0.561054907604566
0.373630668315051	0.376207075915247
0.353455821618461	0.600498673823214
0.317116543998789	0.604263760598647
0.333853891461085	0.580328566097677
0.333853891461085	0.580687145790755
0.328738565219658	0.585707261491154
0.340667506014773	0.569714607188063
0.337332313305392	0.583555783333763
0.315397794381642	0.604084470752377
0.315397794381642	0.604084470752377
0.315397794381642	0.604084470752377
0.315397794381642	0.604084470752377
0.315397794381642	0.604084470752377
0.297228155571806	0.599153999974845
0.291089764081996	0.555317632518012
0.298783214749388	0.601664057825313
0.298783214749388	0.600946898439158
0.309668628991235	0.604801630137995
0.297964762550583	0.600767608592888
0.298783214749388	0.601664057825313
0.284010152563831	0.622909904629545
0.28515598564201	0.629453984024583
0.271365066094823	0.590189507652205
0.453634370732153	0.556214081750276
0.444508628717467	0.584004007949707
0.453634370732153	0.556214081750276
0.444508628717467	0.584004007949707
0.444508628717467	0.584004007949707
0.444304015667643	0.584004007949707
0.460754904860333	0.539002256491151
0.444508628717467	0.584004007949707
0.444508628717467	0.584004007949707
0.444508628717467	0.584004007949707
0.549024974483794	0.725553341721541
0.549024974483794	0.725553341721541
0.554795062484215	0.733531739888352
0.493288379756397	0.539181546337583
0.495661891132465	0.539450481107257
0.495661891132465	0.539450481107257
0.500818139983905	0.53407178571378
0.495653706610487	0.539109830399021
0.492797308437212	0.53819545218213
0.495661891132465	0.539450481107257
0.495661891132465	0.539450481107257
0.500449836494516	0.536223263871171
0.511089715076845	0.526810546932587
0.487313678706324	0.535237169715718
0.504910400977119	0.528962025089977
0.500654449544168	0.533892495867349
0.449051038419926	0.456170347431614
0.519847153602314	0.457694311126415
0.444876932206855	0.446488695723518
0.495580045912609	0.538822966644666
0.477369484492832	0.533085691558327
0.500408913884576	0.530844568477694
0.483057727273397	0.531292793093799
0.477369484492832	0.533085691558327
0.495539123302669	0.53909190141434
0.499999687785272	0.536402553717602
0.519847153602314	0.457694311126415
0.495498200692728	0.526541612162913
0.495866504182117	0.538912611567909
0.511089715076845	0.526810546932587
0.495539123302669	0.53909190141434
0.495334510253017	0.538643676798235
0.495661891132465	0.539450481107257
0.495661891132465	0.539450481107257
0.490628410110821	0.537657582642782
0.487354601316256	0.535237169715718
0.504501174877791	0.530665278631263
0.495661891132465	0.539450481107257
0.597313654203711	0.494448729648486
0.584218419025533	0.469348151145632
0.58380919292613	0.43483485570414
0.591789101862883	0.503054642278064
0.6142965373256	0.558455204830855
0.6142965373256	0.558455204830855
0.586019013862462	0.44980555788247
0.58380919292613	0.468362056990125
0.587164846940641	0.426856457537329
0.60717600319742	0.579055608187709
0.593712464529608	0.573156972239888
0.603898102141862	0.574949870704201
0.604147730062284	0.574501646088257
0.598827790771279	0.572260523007463
0.593507851480029	0.573694841779236
0.608117223225776	0.577639218400939
0.599359784700233	0.573605196855832
0.611309186800477	0.581673239946046
0.598295796842081	0.571453718698441
0.608567371934947	0.574322356241449
0.613928233836211	0.584093652873111
0.6068486223178	0.576025609782896
0.604065884842502	0.571184783928767
0.60799445539598	0.577190993784995
0.611595645070083	0.582211109485394
0.610981805921102	0.576563479322244
0.608444604105151	0.576563479322244
0.611923025949458	0.661008996999824
0.613232549467202	0.575218805473875
0.608526449325179	0.574412001164853
0.605825557069662	0.573515551932428
0.612536865098439	0.569571175310724
0.606807699708032	0.575935964859492
0.605989247509227	0.577728863324343
0.712756336822145	0.625061382786936
0.712518985684457	0.624496619770621
0.67101527469144	0.574501646088257
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.710300980226221	0.625061382786936
0.703589672197199	0.623447774168893
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.674493696535502	0.55863449467734
0.684478813359007	0.575487740243549
0.684478813359007	0.575487740243549
0.712756336822145	0.625061382786936
0.684478813359007	0.575487740243549
0.712756336822145	0.625061382786936
0.712633568992349	0.624254578477914
0.712510801162553	0.624702803093858
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.684765271628613	0.575398095320145
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.700806934721901	0.623447774168893
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.684478813359007	0.575487740243549
0.712388033332757	0.623716708938566
0.707354552311113	0.625419962479475
0.712756336822145	0.625061382786936
0.684478813359007	0.575487740243549
0.684478813359007	0.575487740243549
0.712756336822145	0.625061382786936
0.707272707091085	0.625868187095957
0.674493696535502	0.55863449467734
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.710751128935392	0.623358129245489
0.684478813359007	0.575487740243549
0.674943845244918	0.552717929744516
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712551723772321	0.624792448017262
0.674493696535502	0.55863449467734
0.674493696535502	0.55863449467734
0.703589672197199	0.623447774168893
0.684478813359007	0.575487740243549
0.674493696535502	0.55863449467734
0.653295784590775	0.623806353861432
0.712592646382335	0.624523513247588
0.674493696535502	0.55863449467734
0.712756336822145	0.625061382786936
0.691108276168002	0.56150313222051
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.712756336822145	0.625061382786936
0.668518995485502	0.588038029494814
0.703998898296602	0.617889788928608
0.74144308638444	0.511122685368263
0.731089666071546	0.52779664108804
0.731089666071546	0.515631825006496
0.749750376199831	0.537836872489214
0.726956482468489	0.534788945099559
0.731621660000745	0.526541612162913
0.742179693363217	0.501441033660021
0.749954989251128	0.521252561692679
0.745944573476149	0.51013659121281
0.754456476342836	0.522238655848132
0.742920392603806	0.512010170108186
0.747335942214657	0.472665013304906
0.745248889108122	0.51928037338172
0.746108263916695	0.522597235541048
0.74602641869765	0.522686880464237
0.753678946753309	0.494179794878812
0.745985496086899	0.521611141385542
0.745535347378465	0.511570909984422
0.732849338298707	0.53192030755639
0.745699037816556	0.510674460752158
0.745780883038057	0.510495170905726
0.743898442980364	0.499648135195531
0.73129427912137	0.529589539552568
0.744225823859002	0.474995781308782
0.728184160766451	0.531651372786716
